exposure,veh_value,claimcst0,numclaims,veh_age,gender,area,agecat
0.999315537,1.26,0,0,2,1,1,3
0.503764545,0.76,0,0,4,0,4,5
0.503764545,1.73,0,0,4,1,2,4
0.881587954,4.78,0,0,1,0,1,4
0.490075291,1.89,0,0,3,0,2,5
0.117727584,4.33,0,0,1,0,6,3
0.509240246,0.41,0,0,4,0,1,5
0.503764545,0.62,0,0,4,0,1,5
0.492813142,1.49,0,0,3,1,1,5
0.260095825,1.36,0,0,1,1,2,4
0.021902806,4.57,0,0,1,1,4,4
0.197125257,0.82,0,0,4,1,1,4
0.848733744,1.27,0,0,2,0,2,4
0.503764545,0.65,0,0,4,0,4,6
0.503764545,3.19,0,0,1,1,1,4
0.495550993,2.82,0,0,3,0,2,3
0.503764545,1,0,0,3,0,3,5
0.503764545,0.74,0,0,4,1,2,6
0.503764545,3.72,0,0,2,1,2,4
0.503764545,2.39,0,0,3,0,4,2
0.769336071,1.98,200,1,2,0,4,2
0.490075291,2.37,0,0,4,0,3,3
0.503764545,1.25,0,0,4,0,4,2
0.506502396,1.72,0,0,2,0,3,5
0.503764545,1.77,0,0,1,0,3,3
0.153319644,1.81,0,0,3,0,1,4
0.503764545,1.05,0,0,3,0,3,4
0.355920602,1.62,0,0,4,1,3,6
0.503764545,3,0,0,1,1,1,5
0.509240246,1.29,0,0,1,0,3,3
0.413415469,2.25,0,0,3,1,5,2
0.503764545,0.48,0,0,4,0,1,3
0.509240246,1.07,0,0,4,0,2,1
0.509240246,0.7,0,0,4,1,2,3
0.495550993,1.33,0,0,3,0,1,3
0.804928131,1.57,0,0,4,0,1,2
0.999315537,1.45,0,0,4,1,5,5
0.495550993,3.86,0,0,3,0,3,3
0.150581793,1.12,0,0,4,1,3,4
0.164271047,2.12,0,0,1,1,1,5
0.495550993,2.19,0,0,4,1,4,4
0.503764545,2.74,0,0,2,1,3,6
0.503764545,0.68,0,0,4,1,2,4
0.503764545,1.02,0,0,4,1,1,5
0.503764545,2.95,0,0,3,1,4,5
0.150581793,5.28,0,0,3,0,4,4
0.358658453,0.78,0,0,3,0,2,4
0.533880904,1.19,0,0,2,1,3,6
0.503764545,1.76,0,0,2,0,2,3
0.490075291,1.31,0,0,3,1,3,4
0.142368241,0.9,0,0,3,0,2,4
0.503764545,0.95,0,0,4,0,1,3
0.495550993,1.38,0,0,3,0,5,4
0.506502396,3.16,0,0,3,0,1,3
0.769336071,3.08,0,0,3,1,1,2
0.495550993,2.09,0,0,4,1,5,2
0.509240246,4.23,0,0,2,0,1,5
0.120465435,1.34,0,0,1,0,3,3
0.490075291,0.65,0,0,4,0,5,3
0.405201917,1.89,0,0,1,0,2,4
0.769336071,1.6,0,0,3,1,2,5
0.769336071,1.31,0,0,1,0,3,2
0.213552361,0.46,0,0,4,0,4,5
0.509240246,1.57,3141.639999,1,2,0,1,3
0.509240246,1.01,1065.639999,1,2,1,5,2
0.38329911,1.97,0,0,2,0,3,6
0.503764545,1.5,0,0,1,0,2,4
0.517453799,0.7,0,0,4,1,2,2
0.509240246,1.65,0,0,2,1,3,4
0.509240246,2.11,0,0,3,0,3,3
0.364134155,3.06,0,0,3,1,3,4
0.769336071,1.97,0,0,1,0,1,5
0.495550993,1.56,0,0,3,0,3,5
0.506502396,1.91,0,0,2,0,5,5
0.503764545,1.29,0,0,3,0,2,3
0.495550993,3.39,0,0,1,1,2,3
0.344969199,2.01,0,0,1,0,1,3
0.509240246,0.65,0,0,4,0,3,2
0.506502396,1.14,0,0,3,0,3,4
0.503764545,0.59,0,0,4,0,2,3
0.492813142,0.93,0,0,3,0,3,5
0.495550993,2.89,0,0,3,0,6,2
0.506502396,1.01,0,0,3,0,2,2
0.506502396,1.07,0,0,4,1,3,6
0.637919233,1.15,0,0,3,1,5,6
0.506502396,4.14,0,0,2,1,1,3
0.503764545,0.66,0,0,4,0,3,5
0.999315537,1.45,0,0,4,1,4,1
0.506502396,0.79,1271.649998,1,3,0,1,4
0.533880904,0.6,0,0,4,0,3,6
0.999315537,4,0,0,3,1,6,3
0.503764545,1.44,0,0,4,0,4,3
0.495550993,0.53,0,0,4,0,6,1
0.087611225,1.24,0,0,3,0,1,2
0.413415469,0.79,0,0,4,0,1,4
0.503764545,1.92,0,0,3,0,2,3
0.503764545,0.34,0,0,4,0,1,4
0.503764545,0.91,0,0,3,0,1,4
0.769336071,0.88,0,0,3,0,4,1
0.495550993,1.22,0,0,3,0,3,2
0.150581793,0.43,3838.229988,1,4,0,1,4
0.550308008,1.45,0,0,3,0,1,3
0.509240246,0.9,0,0,3,1,3,2
0.375085558,2.08,0,0,3,1,5,4
0.509240246,1.86,0,0,1,0,3,4
0.495550993,1.28,0,0,3,1,1,3
0.747433265,1.3,0,0,1,0,1,4
0.503764545,1.57,0,0,4,1,4,4
0.509240246,1.18,0,0,3,1,4,5
0.490075291,1.43,370.5699997,1,4,1,2,4
0.002737851,0.85,0,0,3,1,2,2
0.490075291,1.68,0,0,3,0,1,4
0.260095825,4.43,0,0,1,1,1,2
0.509240246,1.34,0,0,3,0,2,6
0.229979466,1.55,0,0,1,0,1,6
0.509240246,0.99,0,0,4,0,3,3
0.607802875,2.02,0,0,3,1,3,5
0.758384668,1.67,0,0,3,0,2,4
0.380561259,0.86,0,0,4,1,4,2
0.769336071,1.95,0,0,1,0,1,2
0.027378508,1.91,0,0,4,1,1,5
0.509240246,0.91,0,0,3,1,3,4
0.509240246,1.34,0,0,2,0,3,2
0.136892539,1.48,0,0,3,1,3,5
0.503764545,1.31,0,0,3,0,2,4
0.476386037,0.96,0,0,3,1,5,3
0.506502396,1.15,0,0,3,0,2,2
0.999315537,3.04,0,0,3,1,2,3
0.372347707,0.51,0,0,4,1,4,5
0.229979466,4.46,0,0,1,1,4,4
0.999315537,1.54,0,0,3,0,1,4
0.476386037,1.73,0,0,4,1,2,3
0.476386037,3.94,0,0,3,0,2,4
0.229979466,0.68,0,0,4,0,2,2
0.153319644,6.15,0,0,2,0,1,3
0.769336071,1.5,0,0,4,1,6,3
0.76386037,2.83,0,0,1,1,4,3
0.462696783,1.76,0,0,2,0,2,3
0.410677618,1.87,0,0,1,1,3,5
0.93908282,1.64,780,1,2,0,3,2
0.355920602,4.48,0,0,1,0,1,2
0.358658453,2.03,1814.859997,1,2,0,3,3
0.082135524,3.94,0,0,2,1,3,1
0.618754278,2.64,0,0,3,1,1,4
0.476386037,1.15,0,0,3,1,1,1
0.413415469,5.02,0,0,2,0,2,1
0.147843943,1.47,0,0,2,0,5,3
0.095824778,4.43,0,0,1,0,1,4
0.5229295,4.54,0,0,1,1,2,5
0.772073922,0.95,0,0,4,0,2,3
0.366872006,4.44,0,0,1,0,2,5
0.413415469,1.14,783.4199996,2,2,0,2,1
0.533880904,1.6,0,0,2,1,3,4
0.531143053,1.7,0,0,2,0,1,6
0.095824778,1.29,0,0,4,0,2,2
0.002737851,2.02,0,0,3,0,1,1
0.413415469,0.97,0,0,3,0,3,5
0.547570157,1.16,0,0,2,1,3,5
0.366872006,4.08,200,1,2,1,3,4
0.405201917,1.41,0,0,3,1,3,3
0.465434634,1.23,280,1,4,1,1,5
0.117727584,1.74,0,0,2,0,3,6
0.229979466,2.099,0,0,1,0,1,4
0.095824778,1.28,0,0,3,0,1,4
0.484599589,1.71,0,0,1,1,1,4
0.473648186,0.41,0,0,4,0,2,5
0.229979466,2.099,0,0,1,0,3,3
0.769336071,1.95,0,0,1,0,1,2
0.229979466,1.5,0,0,1,1,1,2
0.229979466,0.69,0,0,4,0,1,3
0.290212183,0.88,0,0,3,0,3,3
0.095824778,3.16,0,0,2,0,3,5
0.131416838,1.05,0,0,4,0,1,2
0.605065024,0.89,0,0,3,0,3,4
0.90349076,1.83,0,0,3,1,1,2
0.585900068,2.16,0,0,2,1,3,2
0.769336071,3.95,0,0,2,1,3,4
0.769336071,1.69,0,0,3,1,4,4
0.002737851,2.91,0,0,1,0,2,3
0.180698152,2.64,0,0,3,0,5,3
0.465434634,2.57,0,0,2,1,1,4
0.303901437,1.92,0,0,2,0,1,1
0.095824778,1.75,0,0,2,1,3,3
0.413415469,1.38,0,0,3,0,4,3
0.547570157,2.71,0,0,3,0,3,3
0.301163587,2.14,0,0,2,0,2,2
0.413415469,0.83,0,0,4,0,2,4
0.147843943,2.54,0,0,2,0,4,2
0.720054757,1.85,0,0,2,0,3,4
0.769336071,3.59,0,0,2,0,3,5
0.769336071,2.85,0,0,4,0,2,4
0.717316906,0.98,0,0,3,1,2,1
0.720054757,1.57,0,0,4,1,5,2
0.533880904,1.79,0,0,2,0,2,5
0.229979466,1.23,0,0,3,0,2,2
0.095824778,1.32,0,0,1,1,3,4
0.585900068,1.81,2649.339996,1,4,0,6,2
0.358658453,1.01,0,0,3,1,3,4
0.229979466,1.21,0,0,3,0,2,2
0.306639288,2.06,0,0,4,1,4,1
0.76386037,1.6,0,0,3,1,3,3
0.720054757,0.35,0,0,4,0,3,5
0.533880904,1.35,0,0,3,0,3,1
0.769336071,1.31,0,0,1,0,3,1
0.413415469,2.18,0,0,2,1,1,3
0.711841205,1.3,353.77,1,2,0,4,1
0.465434634,1.74,0,0,2,1,4,2
0.355920602,1.81,983.289999,1,2,0,6,4
0.358658453,2.42,0,0,3,1,4,3
0.769336071,3.43,0,0,2,0,3,4
0.301163587,1.16,0,0,3,1,2,6
0.881587954,0.71,0,0,4,1,4,2
0.183436003,2.38,0,0,2,0,3,3
0.629705681,5.59,0,0,1,1,5,3
0.585900068,3.58,0,0,2,1,2,2
0.117727584,0.82,0,0,4,0,2,6
0.769336071,1.15,2610.799995,1,4,1,3,4
0.473648186,4.67,0,0,1,1,3,4
0.213552361,1.64,0,0,1,0,3,3
0.755646817,1.5,0,0,4,0,1,1
0.45174538,1.67,708.0699997,1,2,0,6,3
0.325804244,0.37,870.7199993,1,4,1,2,5
0.769336071,0.41,0,0,4,0,6,5
0.095824778,1.75,0,0,4,1,4,2
0.229979466,4.12,0,0,1,0,4,3
0.024640657,1.7,0,0,4,0,6,1
0.219028063,1.04,0,0,2,1,4,1
0.095824778,3.4,0,0,1,1,3,2
0.229979466,1.94,0,0,2,0,2,3
0.881587954,1.07,0,0,4,1,1,3
0.720054757,1.3,370.4499998,1,2,0,3,1
0.769336071,2.27,0,0,2,0,3,5
0.769336071,0.54,0,0,4,0,3,4
0.569472964,0.4,0,0,4,0,2,3
0.410677618,0.78,0,0,4,0,4,2
0.427104723,0.91,0,0,4,0,3,5
0.375085558,1.6,0,0,2,1,3,2
0.358658453,2.58,339.5100002,1,3,0,1,2
0.90349076,5.236,0,0,1,0,2,2
0.681724846,2.82,0,0,1,0,4,3
0.585900068,1.67,0,0,3,1,1,3
0.761122519,0.46,0,0,4,1,2,4
0.229979466,2.7,0,0,3,1,3,3
0.761122519,2.12,0,0,2,0,2,2
0.45174538,1.26,0,0,2,1,1,4
0.769336071,1.2,0,0,3,1,2,1
0.31211499,1.26,0,0,2,0,2,1
0.769336071,1.46,0,0,1,1,3,3
0.769336071,0.34,0,0,4,1,1,5
0.402464066,2.26,0,0,2,1,3,3
0.495550993,1.45,0,0,4,1,5,4
0.720054757,2.14,0,0,1,0,3,4
0.492813142,1.21,0,0,3,0,1,3
0.238193019,3.89,0,0,2,1,4,2
0.503764545,3.53,0,0,2,1,4,2
0.503764545,1.41,0,0,3,0,3,4
0.585900068,0.85,384.5,1,3,1,3,4
0.503764545,3.28,0,0,1,0,1,4
0.503764545,0.37,0,0,4,0,5,3
0.306639288,2.08,0,0,2,0,3,4
0.17522245,1.83,0,0,2,0,2,3
0.503764545,1,200,1,4,0,2,4
0.769336071,3.6,0,0,2,0,5,2
0.350444901,2.14,0,0,3,0,5,2
0.503764545,1.06,0,0,3,0,2,3
0.503764545,2.89,0,0,3,1,1,4
0.229979466,3.39,0,0,3,0,2,2
0.509240246,2.81,0,0,3,1,1,6
0.049281314,0.82,0,0,3,0,2,5
0.503764545,1.01,0,0,2,0,4,3
0.509240246,1.57,0,0,4,0,3,3
0.495550993,0.9,0,0,3,0,3,3
0.484599589,5.06,1051.129999,2,1,0,4,4
0.720054757,1.03,0,0,2,0,2,1
0.76659822,1.68,0,0,3,1,3,3
0.503764545,2.2,0,0,3,0,1,3
0.769336071,1.58,0,0,3,1,4,4
0.509240246,2.52,0,0,1,0,1,4
0.506502396,1.64,0,0,2,1,4,6
0.153319644,1.41,0,0,3,0,2,3
0.509240246,1.01,0,0,2,0,3,6
0.506502396,0.7,0,0,4,0,1,5
0.506502396,2.02,0,0,2,0,1,3
0.506502396,0.86,0,0,3,0,1,6
0.473648186,2.14,0,0,2,1,2,4
0.90349076,0.41,0,0,4,0,2,4
0.495550993,1.74,0,0,2,0,5,4
0.720054757,1.47,0,0,4,0,6,4
0.503764545,1.96,0,0,3,1,1,5
0.495550993,1.03,0,0,3,0,3,4
0.27926078,3,0,0,1,0,1,4
0.503764545,0.79,0,0,3,0,3,4
0.470910335,2.62,0,0,2,1,1,4
0.049281314,1.36,0,0,1,0,1,6
0.509240246,1.18,0,0,3,0,3,1
0.490075291,1.46,0,0,4,1,1,2
0.049281314,1.4,0,0,2,0,2,6
0.049281314,0.6,0,0,4,0,2,4
0.511978097,0.54,0,0,4,0,3,2
0.509240246,1.45,0,0,2,0,3,1
0.049281314,0.51,0,0,4,1,4,3
0.509240246,0.94,0,0,3,1,3,4
0.490075291,1.21,0,0,3,0,5,3
0.049281314,1.4,0,0,2,1,1,6
0.585900068,0.45,0,0,4,1,3,3
0.947296372,0.49,0,0,4,1,4,6
0.049281314,0.69,0,0,4,0,1,4
0.503764545,3.83,0,0,1,1,4,4
0.049281314,1.7,0,0,2,0,2,5
0.490075291,1.92,0,0,2,1,1,4
0.049281314,1.74,0,0,2,0,3,5
0.509240246,2.62,0,0,1,1,1,4
0.509240246,1.44,0,0,3,0,3,5
0.024640657,0.46,0,0,4,0,5,4
0.049281314,1.44,0,0,3,1,2,1
0.049281314,1.21,389.1799998,1,2,1,1,4
0.509240246,1.14,0,0,3,0,3,2
0.950034223,1.89,0,0,2,0,3,4
0.106776181,2.58,0,0,1,1,1,5
0.509240246,3.3,0,0,2,0,2,3
0.049281314,0.54,0,0,4,0,3,3
0.095824778,1.64,0,0,4,0,2,3
0.136892539,1.77,0,0,1,0,2,4
0.490075291,1.14,0,0,2,1,2,1
0.049281314,3.56,0,0,1,0,2,5
0.049281314,2.3,0,0,2,1,4,4
0.049281314,2.01,0,0,3,1,2,5
0.509240246,1.44,0,0,1,1,2,2
0.235455168,1.4,0,0,4,1,1,2
0.210814511,2.44,755.9663792,1,2,1,6,1
0.188911704,4.09,0,0,2,0,3,2
0.490075291,1.13,0,0,3,0,1,4
0.049281314,1.57,0,0,2,0,3,5
0.509240246,1.67,0,0,4,1,3,2
0.049281314,1.59,0,0,4,1,3,2
0.049281314,0.65,0,0,4,0,2,3
0.950034223,0.44,0,0,4,1,1,3
0.413415469,6.23,0,0,1,1,2,1
0.049281314,3.05,0,0,2,0,1,5
0.509240246,0.74,0,0,3,1,1,4
0.049281314,0.45,0,0,4,0,1,4
0.049281314,1.21,0,0,3,0,3,5
0.254620123,1.21,0,0,3,1,3,3
0.506502396,2.11,0,0,2,1,3,5
0.950034223,1.7,0,0,2,0,5,4
0.506502396,1.05,0,0,4,1,6,1
0.049281314,0.6,0,0,4,1,1,5
0.049281314,1.26,0,0,1,1,4,6
0.506502396,1.37,0,0,1,0,2,6
0.495550993,3.11,1955.269997,1,3,1,1,4
0.142368241,1.01,0,0,4,0,1,6
0.999315537,1.37,0,0,3,1,3,5
0.049281314,0.82,0,0,4,0,2,4
0.095824778,1.87,0,0,1,1,3,2
0.049281314,0.77,0,0,4,0,5,5
0.095824778,2.13,0,0,2,1,1,4
0.391512663,5.08,0,0,1,1,2,3
0.503764545,2.37,0,0,3,1,3,2
0.473648186,1.13,0,0,3,0,2,2
0.503764545,1.48,0,0,2,1,3,4
0.049281314,0.69,0,0,4,1,1,4
0.049281314,1.75,0,0,4,1,5,6
0.131416838,1.2,0,0,4,1,6,2
0.506502396,2.74,0,0,3,1,5,1
0.503764545,2.44,0,0,3,1,5,2
0.506502396,1.19,0,0,4,1,4,3
0.123203285,0.78,0,0,3,0,1,4
0.503764545,1.19,0,0,4,1,3,3
0.049281314,1.89,0,0,2,0,1,5
0.388774812,2.05,0,0,2,1,2,5
0.503764545,0.86,0,0,4,0,4,1
0.049281314,0.93,0,0,3,0,1,4
0.049281314,2.23,0,0,1,0,3,1
0.59137577,0.81,0,0,3,1,4,4
0.194387406,1.77,0,0,4,0,1,3
0.687200548,5.236,0,0,1,0,1,4
0.495550993,1.65,0,0,2,0,6,1
0.503764545,2.69,0,0,2,0,1,5
0.049281314,0.65,0,0,4,0,3,4
0.049281314,0.84,0,0,3,0,5,5
0.503764545,2.39,502.8499994,1,3,1,1,2
0.358658453,2.42,0,0,3,0,4,2
0.495550993,1.24,0,0,4,0,1,4
0.049281314,0.18,0,0,4,1,3,6
0.049281314,3.8,0,0,2,1,6,6
0.503764545,2.59,0,0,2,0,3,4
0.049281314,1.22,0,0,4,1,1,5
0.503764545,1.72,0,0,2,0,1,6
0.049281314,0.44,0,0,4,1,1,2
0.804928131,0.74,468.9099999,2,3,0,1,4
0.049281314,2.49,0,0,3,1,1,3
0.492813142,1.38,0,0,3,0,2,3
0.503764545,2.43,0,0,3,1,6,5
0.427104723,1.7,0,0,2,1,1,6
0.503764545,1.27,0,0,2,1,4,4
0.503764545,0.43,0,0,4,0,2,4
0.503764545,2.59,0,0,2,1,2,4
0.358658453,4.399,0,0,1,0,4,3
0.262833676,1.66,0,0,2,1,2,5
0.005475702,5.899,0,0,1,1,1,5
0.503764545,0.9,0,0,3,0,1,4
0.049281314,1.02,0,0,3,0,1,4
0.049281314,1.25,0,0,4,0,1,5
0.049281314,1.49,0,0,3,0,3,3
0.199863108,1.12,0,0,2,0,3,4
0.41889117,1.12,0,0,2,1,1,3
0.049281314,2.45,0,0,1,1,4,6
0.651608487,1.46,15668.17999,1,4,0,6,2
0.049281314,2.52,0,0,1,0,3,1
0.049281314,1.34,0,0,2,0,2,6
0.950034223,1.8,0,0,4,1,2,4
0.473648186,0.72,0,0,3,0,4,4
0.358658453,1.36,0,0,1,1,1,2
0.142368241,1.2,0,0,4,1,3,3
0.049281314,1.11,0,0,3,0,4,3
0.049281314,3.28,0,0,2,1,2,2
0.049281314,1.23,0,0,3,0,2,5
0.999315537,1.37,0,0,2,0,3,4
0.082135524,5.63,0,0,1,1,6,2
0.720054757,3.14,0,0,3,1,3,5
0.358658453,0.44,0,0,4,0,2,2
0.071184121,0.43,0,0,4,0,2,4
0.238193019,1.68,0,0,4,0,2,4
0.344969199,0.44,0,0,4,0,1,4
0.413415469,0.99,0,0,4,0,2,2
0.049281314,1.37,0,0,3,1,5,3
0.049281314,0.76,0,0,3,0,2,5
0.049281314,1.94,0,0,3,1,1,1
0.720054757,0.53,0,0,4,1,2,2
0.413415469,1.72,0,0,3,1,1,4
0.13963039,3.08,0,0,2,0,5,1
0.413415469,3.55,0,0,2,1,1,5
0.413415469,0.63,0,0,4,0,2,4
0.358658453,1.92,0,0,2,0,1,1
0.334017796,1.76,0,0,1,0,3,5
0.465434634,1.64,0,0,2,0,1,3
0.358658453,3.85,0,0,1,1,3,4
0.112251882,0.44,0,0,4,0,1,2
0.892539357,2.05,353.7999997,1,3,0,3,4
0.413415469,2,0,0,3,0,1,3
0.413415469,0.61,0,0,4,0,5,3
0.396988364,3.667,0,0,1,0,6,2
0.720054757,3.83,1666.059997,2,2,0,1,3
0.358658453,1.22,0,0,3,0,6,1
0.150581793,3.32,0,0,2,1,3,5
0.358658453,1.84,0,0,1,0,1,3
0.167008898,1.03,0,0,3,1,3,4
0.095824778,1.18,0,0,4,0,2,3
0.358658453,0.92,0,0,4,1,2,4
0.156057495,2.71,0,0,1,1,4,6
0.358658453,2.04,0,0,1,1,3,3
0.167008898,0.87,562.6699991,1,3,0,3,2
0.167008898,0.96,0,0,3,0,3,5
0.095824778,0.84,0,0,3,0,2,3
0.167008898,3.83,0,0,1,1,3,4
0.167008898,3.11,0,0,1,0,4,3
0.199863108,2.13,3364.979996,1,2,1,5,3
0.167008898,0.97,0,0,2,1,1,2
0.093086927,1.47,0,0,2,0,3,2
0.095824778,1.26,0,0,3,1,4,3
0.90349076,1.87,0,0,2,0,5,1
0.410677618,1.39,0,0,3,0,3,2
0.758384668,1.43,0,0,3,1,1,2
0.720054757,1.25,0,0,4,1,5,2
0.410677618,1.74,0,0,3,0,4,3
0.45174538,3.96,0,0,2,0,5,2
0.095824778,3.55,0,0,1,1,1,4
0.720054757,5.72,0,0,1,1,6,3
0.720054757,2.98,0,0,2,1,4,3
0.720054757,2.66,0,0,1,1,3,2
0.095824778,0.82,0,0,4,1,1,3
0.62696783,1.38,0,0,3,1,1,3
0.31211499,1.55,0,0,2,1,2,6
0.071184121,1.6835,0,0,1,0,1,6
0.314852841,1.32,0,0,3,1,3,6
0.309377139,1.82,4208.599995,2,3,1,3,6
0.31211499,1.05,0,0,3,0,2,5
0.254620123,2.65,0,0,1,1,1,5
0.31211499,1.59,2318.689995,1,1,0,3,6
0.095824778,0.54,0,0,4,1,3,3
0.31211499,0.8,0,0,4,1,5,5
0.689938398,0.92,8347.461792,1,3,0,3,6
0.309377139,1.03,0,0,3,1,2,6
0.410677618,0.58,0,0,4,0,1,3
0.314852841,0.42,0,0,4,1,1,4
0.314852841,3.47,0,0,1,0,4,6
0.314852841,1.31,0,0,3,0,3,6
0.585900068,1.17,0,0,3,0,3,4
0.309377139,1.34,0,0,2,0,3,6
0.309377139,1.45,0,0,3,1,5,6
0.31211499,3.22,0,0,2,0,2,5
0.314852841,7.21,0,0,1,1,1,5
0.717316906,4.7,0,0,1,1,3,4
0.31211499,1.27,0,0,3,0,4,6
0.095824778,1.23,0,0,2,0,1,2
0.328542095,1.399,0,0,1,0,3,4
0.687200548,1.94,0,0,4,1,1,5
0.31211499,0.37,0,0,4,1,4,6
0.31211499,1.13,0,0,3,1,4,6
0.31211499,0.72,0,0,4,1,3,3
0.145106092,0.77,0,0,3,1,3,2
0.114989733,4.33,0,0,1,0,2,5
0.065708419,2.75,0,0,1,0,1,3
0.194387406,1.83,0,0,1,1,2,5
0.309377139,0.66,0,0,4,0,1,5
0.714579055,2.99,0,0,3,0,1,6
0.999315537,0.5,0,0,4,1,3,5
0.309377139,1.25,0,0,3,1,2,6
0.31211499,2.47,0,0,3,1,4,5
0.314852841,1.65,0,0,2,1,3,5
0.314852841,1.44,0,0,2,0,3,4
0.095824778,1.91,0,0,1,1,3,3
0.31211499,1.9,0,0,4,1,1,5
0.183436003,1.07,0,0,3,0,1,4
0.859685147,2.34,1198.31,1,2,0,3,4
0.314852841,0.39,0,0,4,1,1,6
0.309377139,0.72,0,0,3,0,3,5
0.120465435,1.61,0,0,1,1,1,6
0.31211499,1.5,0,0,1,0,1,4
0.479123888,3,2262.949997,1,3,0,3,2
0.309377139,4.14,0,0,2,0,1,4
0.684462697,0.81,0,0,4,0,3,4
0.720054757,1.3,0,0,2,0,1,2
0.309377139,0.43,0,0,4,0,4,3
0.314852841,0.94,0,0,3,1,1,6
0.687200548,1.82,1317.349999,2,2,0,3,6
0.424366872,1.3,0,0,2,0,4,3
0.314852841,1.05,0,0,3,0,3,5
0.314852841,3.83,0,0,2,1,1,5
0.45174538,0.95,0,0,3,0,3,2
0.019164956,5.74,0,0,1,1,6,4
0.720054757,1.23,0,0,2,1,2,3
0.309377139,2.36,0,0,3,0,1,5
0.314852841,1.54,0,0,2,1,2,5
0.553045859,5.236,0,0,1,0,2,3
0.31211499,3.4,0,0,2,1,3,5
0.31211499,1.05,0,0,3,1,4,4
0.095824778,1.75,0,0,1,0,5,3
0.31211499,1.37,0,0,3,0,2,4
0.095824778,4.3,0,0,1,1,5,3
0.117727584,1.01,0,0,3,1,3,2
0.314852841,3.32,0,0,2,0,5,4
0.361396304,4.22,0,0,2,0,5,3
0.684462697,0.99,0,0,4,0,1,4
0.095824778,1.44,0,0,3,0,2,5
0.687200548,0.64,0,0,4,1,2,3
0.314852841,0.68,0,0,3,0,3,6
0.358658453,1.49,0,0,3,1,3,2
0.314852841,2.52,0,0,3,1,2,3
0.364134155,1.34,0,0,4,0,4,3
0.142368241,1.88,0,0,2,1,3,4
0.720054757,0.8,0,0,4,1,1,4
0.314852841,3.04,0,0,1,1,4,3
0.314852841,1.92,0,0,2,0,1,4
0.309377139,1.88,0,0,2,1,2,4
0.309377139,0.79,0,0,4,0,4,3
0.309377139,0.88,0,0,3,0,2,4
0.720054757,0.79,0,0,3,1,2,2
0.287474333,1.3,0,0,2,0,3,4
0.31211499,1.62,0,0,2,1,2,5
0.309377139,1.32,6855.119995,1,3,0,3,4
0.34770705,1.5,0,0,1,0,5,1
0.309377139,1.27,0,0,3,1,1,6
0.358658453,1.3,0,0,4,0,3,3
0.314852841,0.37,0,0,4,1,2,5
0.31211499,0.46,0,0,4,0,1,4
0.309377139,1.44,0,0,2,0,1,5
0.358658453,1.12,0,0,2,0,1,1
0.999315537,1.41,0,0,2,0,5,6
0.314852841,1,0,0,3,1,3,3
0.314852841,2.05,0,0,2,1,3,4
0.314852841,2.01,0,0,2,0,4,5
0.260095825,0.81,0,0,3,0,6,2
0.016427105,1.12,0,0,3,1,1,5
0.213552361,1,0,0,3,0,2,5
0.309377139,1.61,0,0,2,0,2,3
0.309377139,0.46,0,0,4,1,1,4
0.309377139,0.47,1064.099999,1,4,1,2,4
0.386036961,3.872,0,0,1,0,5,3
0.689938398,1.71,0,0,2,0,5,3
0.147843943,1.9,0,0,3,0,4,4
0.31211499,0.43,0,0,4,0,2,3
0.684462697,0.94,0,0,4,0,1,4
0.095824778,3.1,0,0,1,0,2,2
0.314852841,2.54,0,0,2,1,4,3
0.314852841,1.26,0,0,2,0,4,3
0.314852841,1.51,0,0,4,1,4,5
0.314852841,1.61,0,0,2,0,3,5
0.358658453,3.144,0,0,1,0,6,4
0.156057495,1.28,0,0,2,0,2,2
0.31211499,0.37,0,0,4,1,3,3
0.31211499,0.41,0,0,4,1,3,6
0.309377139,1.16,0,0,4,0,2,5
0.095824778,1.91,0,0,1,0,1,5
0.287474333,2.85,0,0,1,1,6,3
0.095824778,2.54,0,0,1,1,6,3
0.303901437,1.89,0,0,2,1,5,4
0.131416838,3.45,0,0,1,0,1,1
0.309377139,3.99,0,0,2,0,6,1
0.31211499,2.45,0,0,3,1,6,3
0.10403833,1.03,0,0,3,0,1,2
0.021902806,1.24,0,0,3,0,5,3
0.476386037,1.89,0,0,1,1,3,6
0.309377139,0.41,0,0,4,1,3,5
0.309377139,0.74,0,0,4,0,1,6
0.536618754,2.51,0,0,2,0,1,4
0.31211499,0.54,0,0,4,1,3,4
0.31211499,0.22,0,0,4,0,4,5
0.31211499,1.85,0,0,3,1,2,5
0.314852841,0.93,0,0,4,1,1,6
0.687200548,1.58,0,0,3,1,2,5
0.687200548,2.49,0,0,3,0,1,3
0.687200548,0.99,0,0,4,1,5,5
0.31211499,2.47,0,0,1,0,4,5
0.687200548,2.01,0,0,1,0,1,5
0.314852841,0.74,0,0,4,0,1,5
0.309377139,2.47,0,0,3,1,4,2
0.55578371,2.198,0,0,1,0,4,6
0.511978097,0.65,0,0,4,0,2,4
0.301163587,0.66,0,0,4,0,1,3
0.298425736,1.22,12824.26999,1,4,1,2,3
0.684462697,1.22,0,0,3,0,3,6
0.314852841,1.44,0,0,2,0,1,5
0.336755647,1.65,0,0,3,0,3,4
0.689938398,0.91,0,0,4,1,3,3
0.309377139,0.45,0,0,4,0,1,6
0.309377139,0.74,0,0,4,0,1,4
0.689938398,1.82,0,0,3,1,2,2
0.309377139,1.44,0,0,2,0,2,5
